title,review,score,mall,date,reviewer,product_name
커피 분출도 잘되고 좋네요.집에 커피가 많은...,커피 분출도 잘되고 좋네요.집에 커피가 많은데 사용할수있어서 좋아요,100점,GS샵,2020.06.27.,rk****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
생각보다 빨리 도착해서 놀랐습니다,생각보다 빨리 도착해서 놀랐습니다 나의 개인 홈바 센터를 차지하겠네요,100점,GS샵,2019.05.21.,yo****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
예쁜쓰레기라던데..전 요 아이 잘사용해보러구요.반자동이...,예쁜쓰레기라던데..전 요 아이 잘사용해보러구요.반자동이라 많이 연습해봐야겟어요. 배송포장모두 굿입니다. 직구라 as가 걱정이지만.,80점,GS샵,2021.04.13.,lj****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
여행갔더니 숙소에 드롱기 셋트가 놓여있어서 알차게 이용...,여행갔더니 숙소에 드롱기 셋트가 놓여있어서 알차게 이용하고 왔습니다. 해외직구다 보니 배송은 좀 걸렸지만 커피머신 세척세제는 일주링전에 먼저 받고선 본품이 안 와서 매우 기다렸답니다. 셋트를 받고 보니 마음이 흐뭇합니다.,100점,GS샵,2019.09.27.,a3****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
기능은 쏘쏘,기능은 쏘쏘 이쁜걸로 열일합니다!!!,100점,GS샵,2019.07.20.,ss****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
고민하다 삿는데 잘산거 같아요,고민하다 삿는데 잘산거 같아요,100점,GS샵,2020.08.31.,wo****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
유럽식이라 전압이 안맞아서 펌프를 바꿨어요ㅠㅠ,유럽식이라 전압이 안맞아서 펌프를 바꿨어요ㅠㅠ 이쁘긴 합니다만...,60점,GS샵,2020.06.18.,yj****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
디자인도 이쁘고....아직 완벽하게 사용할주는 모르지만...,디자인도 이쁘고....아직 완벽하게 사용할주는 모르지만..사고싶었는데 가격도착하게 구입해서 좋네요.,100점,GS샵,2021.07.08.,gn****,드롱기 아이코나 빈티지 ECOV311 (해외구매)
가격할인에 글라인더 사은품까지 좋습니다,가격할인에 글라인더 사은품까지 좋습니다,100점,SSG.COM,2023.06.15.,ak****,드롱기 ECP31.21 (일반구매)
처음 사용으로 조금 힘들었지만 만족합니다,처음 사용으로 조금 힘들었지만 만족합니다,100점,롯데홈쇼핑,2023.04.27.,ja****,드롱기 ECP31.21 (일반구매)
집에서 원두를 내려 마실수 있어서 좋아요. 설명서가 좀,집에서 원두를 내려 마실수 있어서 좋아요. 설명서가 좀 어렵네요. 하지만 세일해서 잘 산것같아요,100점,신세계몰,2023.08.20.,yy****,드롱기 ECP31.21 (일반구매)
좋아요 좋아요 좋아요,좋아요 좋아요 좋아요,100점,신세계몰,2023.10.20.,le****,드롱기 ECP31.21 (일반구매)
라떼 만드는 곳이 플라스틱이라 별로네요 많이 시끄러...,라떼 만드는 곳이 플라스틱이라 별로네요 많이 시끄러워요,60점,GS샵,2022.12.03.,do****,드롱기 ECP31.21 (일반구매)
가격할인에 글라인더 사은품까지 좋습니다,가격할인에 글라인더 사은품까지 좋습니다,100점,이마트인터넷쇼핑몰,2023.06.15.,a*****,드롱기 ECP31.21 (일반구매)
최고예요,설명서를 읽고 이것 저것 딱고 설치하고 자리에 놓고 물통 꺼내서 물 채우고 커피 넣고 내리고 수동으로 멈추고 맛보니 처음 맛보는 커피맛이다. 거품이 입술에 묻으니 감격이다.스팀으로 우유를 대우는데 집에 있던 온도계를 꼽고 50도까지 올려봤다. 맛있다. 연습이 필요하다.연거푸 에스프레소. 카페라떼. 까페모카아이스. 아메리카노아이스 만들어서 마셨다. 잠이 안온다. 2시간 잤다. 연거푸 커피를 마시는것은 몸에 안좋은거 같다.연습을 위해서 어쩔수 없이 많이 만들어 봐야될것 같다.커피를 장착할때 손잡이가 정중앙에 오게하는게 힘들다.커피의 양을 잘조절해서 잘조여지게 연습이 필요하다.눈온다. 커피땡긴다. 몸체가 가벼워 손잡이를 잠글때 같이 움직인다. 불편하다.,100점,11번가,2018.11.24.,ji****,드롱기 ECP31.21 (일반구매)
최고예요,구매한지 한달정도 되었네요구매하고 일주일도 안되서 할인해가지고 좀 짜증이 나서 이제야 후기를 쓰네요절대 카페용 생각하시고 구매하시믄 안되요 간단하게 아직까지 고장 없음커피 잘 내려지고 맛있음. 봉다리 아메리카노하고 맛이 틀림.스팀 잘 나오고 거품 잘 만들어짐.한 두달 내려 먹으면 기계값 뽑음.단점 설겆이와 청소는 본인의 몫. 돈아낀다 생각하고 열심히.티백용 온수 내릴때 다이얼부터 돌릴지 오른쪽 레바부터 돌릴지 항상 고민됨. 설명서 부실함.그래두 한대 사길 잘한거 같네요. 집에 커피향도 퍼지고아메리카노. 라떼. 항상 맛나게 먹을수 있고.,100점,11번가,2019.01.13.,ch****,드롱기 ECP31.21 (일반구매)
유럽에서 맛보던 그대로!!!,"제품이 도착하자마자 즉시 제품을 설치!너무 서둔다는 식구들의 눈치에도 불구하고설명서에서 시키는대로 준비와 세척작업을 마치고곧장 에스프레소 제조 시작!마침내 첫 작품 탄생.사진에서 보다시피 적당한 거품과 함께 에스프레소 시음!유럽에서 마시던 맛 그대로!한 가지 고칠 게 있어요.설명서 한글 부분에서 오류 하나 발견!""카푸치노 커피를 추출하는 방법""(p.9)에서2. 설명의 그림이 잘못되어 있네요.ㅋㅋ첨부한 사진 참조해 주세요.설명서 뒷부분에 나오는 영어 설명서의 p.16에는 올바르게 나오니참조하셔서 수정해 주세요.",100점,옥션,2019.03.07.,kb****,드롱기 ECP31.21 (일반구매)
잘 쓰고 있어요.,"에스프레소 머신을 고르다가, 그냥 싼 거 보다는 평판있는 메이커 제품으로 골랐는데, 잘 산거 같군요. 다른 싸구려 제품은 구입 후 제대로 못쓰는 경우를 일부 봤거든요. 드롱기 머신은, 사용하기도 편하고, 추출도 잘 됩니다. 단점은, 귀찮다는점... 웬만하시면 자동 머신으로 구매하시는 걸 추천합니다. 시끄럽다는 상품평도 일부 봤는데, 그리 거슬릴 정도는 아니구요, 도리어 커피 그라인더 (요것도 드롱기꺼로 쓰고 있읍니다)가 훨씬 시끄럽더군요.",100점,옥션,2018.05.08.,hs****,드롱기 ECP31.21 (일반구매)
좋아요,생각보다 작아서 공간차지를 안합니다 예열시간도 빠르고 커피도 잘내려옵니다외형은 올블랙이라서 깔끔한데 35.31이 더 이쁜거같기도 합니다소음도 생각한만큼 크지않구여 커피맛도 괜찮습니다저가에 가격으로 구매한것치고는 쓸만한거같아서 만족스럽습니다.입문용으로 구매했는데 괜찮습니다.배송도 꼼꼼하게 이중포장되서 와서 좋았습니다돈이 여유가 되신다면 좀더 좋은 머신을 사는것도 나쁘지않은거 같습니다 다음에는 가찌아머신을 사볼까합니다저렴한금액에 처음으로 쓰시는분들 구매하셔도 좋을꺼같습니다,80점,11번가,2017.08.10.,ko****,드롱기 ECP31.21 (일반구매)
늦게왔는데다가...,4월 30일주문했어요5월9일 받았네요 주문이 폭주했다나..배송받기로한곳에서 이사를해야했어요 일찍올것같지않아 미리 다른곳으로 받기로 요청했었는데이사하기로한 새주소지로 보내겠다하고서는 전주소로 택배가왔지 뭡니까.송장은 도착했다고나오는데 제품이안와서 택배사에 알아봤죠..같은 지역이여서 망정이지 ..부랴부랴 늦은저녁에 고곳에 가서 찾아왔네요제품은 좋은것같은데배송서비스나 처리관련이 엉망이네요...분실이라도했음 책임졌으려나요..???좋은제품사놓고 기분이 좋지않네요,100점,옥션,2019.05.10.,ho****,드롱기 ECP31.21 (일반구매)
네스프레소 돌체구스토에 캡슐만 빠진느낌,캡슐머신 쓰다가 갈아탔는데 캡슐없어진거 말고는 비슷한 느낌이에요 더 고급스럽지도 않고 딱 그정도 물끓는 방식이며 사이즈며 비슷하고 가정용으로 쓰기 좋은 제품이네요 관리방법같은게 같이 나와있으면 좋겠는데 따로 적혀있지 않아 따로 찾아봐야할것 같은데 오래사용 후 소켓 같은거 교체하려면 아마 부품값도 비싸고 구하기 힘들겠죠 디자인 깔끔하고 기능 다 들어있어서 소꿉 장난감 같이 아기자기하고 좋아요,100점,인터파크,2020.01.28.,cr****,드롱기 ECP31.21 (일반구매)
받았는데 원래 이런건가요?,받자마자 뜯어 봤습니다. 금방 쓸건 아니지만 혹시나 몰라 상태 본다고 뜯어봤죠. 그런데 원래 저기에 기스가 많이 나 있는건가요?사진에는 잘 안 나타날수도 있겠지만 제 눈으로 보기엔 좀 많이 난것 같은데. 저기에 기스가 날 일이 왜 있을까요 새 제품인데? 그리고 몸통쪽에 저거. 저는 저기에 정말 손도 안댔는데 묻어져 있더라구요. 잔기스와 함께. 이거 어떻게 된 일인가요?,60점,G마켓,2019.07.18.,wb****,드롱기 ECP31.21 (일반구매)
최고예요,가격대비 만족합니다드롱기 메이커에 신뢰하여 구매했고요처음 수동 커피 만들었는데라떼를 좋아하는 저는 우유거품은 설명서를 읽고두번째에 성공.. 매우 만족스런 우유거품을 만들었고커피는 아직 누르는 힘이 약해서인지 묽어요하다보면 요령이 생기겠죠,100점,11번가,2018.01.07.,rc****,드롱기 ECP31.21 (일반구매)
가격대비 괜찮아요~,크레마 층이 커피를 더욱 맛있게 하네요~ 자동이 아닌 반자동이라 커피 압출양은 초시계를 두고 해야 하고요~ 그래도 가격대비 아주 맛있는 커피를 먹을수 있어 만족합니다. 최적에 맛을 찾기 위해 여러번 압출하면서 커피 분쇄 입자는 찾아 내야 할거 같아요~ 가정용인데 이만하면 훌륭합니다.,100점,인터파크,2020.11.12.,hw****,드롱기 ECP31.21 (일반구매)
에스프레소 머신을 계속 사고 싶,에스프레소 머신을 계속 사고 싶어서 찾아보다가 드롱기로 구매했습니다 가격도 저렴하고 좋아요! 스팀봉은 제가 관리하기 힘들거 같아서 그냥 사용 안하고 커피만 내려먹고 있습니다 스벅 에스프레소원두로 내려먹는데 아주 좋아요!,100점,SSG.COM,2018.11.29.,bi****,드롱기 ECP31.21 (일반구매)
최악이에요,메인 사진에다가는 18만원 사진을 올려놓고 계산하고 보니 개 사꾸려 13만원짜리네 이런 젠장 여러분 제가 커피 좋아？서 커피머쉰 여기저기 써봤는데이건 완전 최악중에 최악이네요완전히 개 싸꾸려 제품이고 완전 개 장난감같은걸 14만원에 파는 이런 이런 사지마세요 보자마자 후회합니다,20점,11번가,2017.11.01.,ib****,드롱기 ECP31.21 (일반구매)
잘 사용하고 있습니다.,적당한 크기의 커피머신 공간을 많이 차지 않아서 좋아요. 중저가로 커피를 즐기기에 적당한 제품인 듯합니다. 커피머신 초보자들을 위해서 제조사에서 만든 설명서 말고 별도의 설명서를 첨부해 주시면 좋겠다는 생각이 들었습니다.,100점,인터파크,2021.04.07.,so****,드롱기 ECP31.21 (일반구매)
좋아요,핵심 기능에 충실하네요에소프레소 크레마 풍성히 나오고스팀 기능도 괜찬습니다크기도 작아서 공간 활용 좋아요근데 택배사는 좀 충격연락하나 없이 집에 사람 없으면 경비실에맏겨달란 말도 무시하고현관앞에 그냥 두고 가셨네요그러곤 배달완료 떠있고분실이라도 하면 어쩔뻔했나 싶습니다,80점,11번가,2019.03.14.,ho****,드롱기 ECP31.21 (일반구매)
만족해요,엄마가 쓰시는 에스프레소머신을 고장나서 새로운걸 찾다가 구매하게 됐어요. 가정용으로 쓰기에 가격도 만족스럽고 디자인도 깔끔하네요. 물이 센다는 평도 보이길래 걱정했는데 받은 제품은 아직까지는 괜찮아서 다행이에요 두번 사용해봤는데 그립감도 괜찮고 만족합니다.,100점,인터파크,2017.06.11.,ll****,드롱기 ECP31.21 (일반구매)
너무마음에듭니다.적극추천합니다.,바리스타 일을 그만두고 시골로 이사와서 커피 마시는게 쉽지 않은데 넘 좋은 제품을 만났어요.. 드롱기 글라인더를 10년째 사용중인데 고장도 한번 안나고.. 이 커피머신도 끄레마가 환상이네요.. 소음도 이정도는 괜찮은 편~아주 좋으네요..,100점,11번가,2017.03.03.,ba****,드롱기 ECP31.21 (일반구매)
"가성비 , 맛, 최고입니다",기존에 쓰던 드롱기가 고장나서 새로 구매했어요. 이전 모델보다 한단계 저렴한 모델을 구입했는데.. 외관이 스테인레스에서 플라스틱으로만 바뀌고 맛과 기능은 똑같네요. 청소가 용이하고 청결해서 저는 반자동만 씁니다.,100점,인터파크,2021.01.20.,ch****,드롱기 ECP31.21 (일반구매)
만족해요,배송 엄청 빨라요 화요일 밤에 주문한거 같은데 목요일 오후에 도착함 사용설명서에 오타가 엄청 많지만 알아볼수있으니 괜찮음 사용방법도 많이 어렵진 않고 첫 커피 추출해봤는데 원두가 문제인지 맛은 그럭저럭,100점,G마켓,2017.10.21.,lh****,드롱기 ECP31.21 (일반구매)
가격대비 갑,"가격대비 갑 입니다.단, 영업용으로는 추출속도가 느려 고려하지 않는 것이 좋습니다.그리고...택배 배송이 위치추적이 잘 안되서 오늘쯤 오겠지 하면, 내일오고, 내일쯤 오겠지 하면 오늘 도착하는 경우가 많습니다.(송장번호로 위치추적이 안됩니다.)",80점,G마켓,2019.10.24.,kh****,드롱기 ECP31.21 (일반구매)
가성비 최고 일리캡슐머신이 물려 직접 원두 내려먹고 싶어서 검색하다 구입했어요!! 원두가 신선해서인지...,가성비 최고일리캡슐머신이 물려 직접 원두 내려먹고 싶어서 검색하다 구입했어요!! 원두가 신선해서인지 머신기가 좋은건지 크레마도 이전보다 굿굿 친언니 생일선물도 이걸로 할까봐요~~~,100점,현대Hmall,2021.02.12.,je****,드롱기 ECP31.21 (일반구매)
좋아요,배송 완전 빨리왔어요. 바빠서 제품 사용을 1주일만에 했는데 커피내릴 때 소음말고는 나름 괜찮습니다. 파드랑 필터가 스티로폼에 끼워져 있는 걸 모르고 분리수거와 함께 슉~~ 날아갔지만 기본 홀더에 있는 것으로 충분히 사용할 듯 합니다.,80점,11번가,2017.05.26.,do****,드롱기 ECP31.21 (일반구매)
커피메이커를 사용하다 더 풍미있는 커피를 먹고싶어서 구...,커피메이커를 사용하다 더 풍미있는 커피를 먹고싶어서 구입하게 됬어요. 에스프레소 정말 추출 잘되요. 구입하기 잘한거 같아요. 사은품으로 원두커피를 주셨는데 이젠 그라인더도 구입해야겠어요.,100점,옥션,2020.03.10.,ls****,드롱기 ECP31.21 (일반구매)
좋아요,다 좋은데 다른 택배는 토욜 배송도 하던데 롯데택배는 토욜에 안오고 월욜에 오네요. 더 늦게 주문한 그라인더도 왓는데 머신을 기다리느라 오늘 커피 마셨음. 커피 만드는 재미에 맛보기에 너무 좋네요~~,80점,11번가,2018.04.17.,yo****,드롱기 ECP31.21 (일반구매)
잘 몰라서 방법이 좀 어려워요 ㅎㅎ깔끔하간 한데...,잘 몰라서 방법이 좀 어려워요 ㅎㅎ깔끔하간 한데 좀 더 주고 그냥 메탈이랑 섞인 디자인 으로 할 걸 그랬나 하눈 후회가 약간 되긴 합니다.그래도 마감도 좋고 괜찮아요혹시 템퍼?는 좀 더 좋은 단품으로 따로 판매 안하려나요,100점,롯데홈쇼핑,2017.01.19.,ak****,드롱기 ECP31.21 (일반구매)
배송은보통,배송은 보통이구요상품은 잘 받았습니다. 문제없이 작동 잘 되구요.근데 커피원두 담는양이 다른 머신기에 비해 조금 적네요 ㅠㅠ그래도 괜찮은것 같아요. 사이즈 컴팩트하고 커피 내릴때도 조용하니 좋은것같아요,80점,G마켓,2018.06.18.,js****,드롱기 ECP31.21 (일반구매)
1. 넉넉한 물통 2. 적당한 크기 3. 분리가 편,1. 넉넉한 물통 2. 적당한 크기 3. 분리가 편한 물받침 (세척은 좀 불편할듯..) 4. 올인원 제품(머신 및 기타 부품 모두 포함. 바스켓은 용량별 3개 포함) 4. 가성비 좋음,100점,신세계몰,2021.01.31.,kj****,드롱기 ECP31.21 (일반구매)
최고예요,"후기가 좋다 , 나쁘다 개인차가 있다보니 걱정이 많이 되었는데 사용설명서와 조작에 신경써보니 이가격에 좋은 편인듯 내겐 잘 맞는듯 합니다. 잘 사용하고 라떼 내려서 잘 쓰고 있습니다. 많이 파세요^^",100점,11번가,2019.03.10.,sa****,드롱기 ECP31.21 (일반구매)
최고예요,인터넷으로 아이쇼핑하다가 11번가에서 제일 저렴하게 구입하였네요~스벅에서 원두 머신용으로 갈아달래서 시음해봤는데 잘되네요~내가 뽑고도 신통방통함.처음사용할땐 설명서대로 물을 빼준뒤 사용하세요~,100점,11번가,2018.08.04.,pi****,드롱기 ECP31.21 (일반구매)
